division,calendar_week,paid_views,organic_views,google_impressions,email_impressions,facebook_impressions,affiliate_impressions,overall_views,sales,year,month,season,spend_google,spend_email,spend_facebook,spend_affiliate
G,2020-01-18,36140,37424,598420,927521.1001,295195,22036,72282,215301,2020,1,Winter,1196.84,927.52,442.79,26.44
G,2020-01-25,45307,35633,1067635,767321.5532,237373,19019,79901,144437,2020,1,Winter,2135.27,767.32,356.06,22.82
G,2020-02-01,55370,44359,1141983,2390847.877,82356,17532,99895,143300,2020,2,Winter,2283.97,2390.85,123.53,21.04
G,2020-02-08,51961,46828,1190444,875676.4474,313676,17201,97942,137035,2020,2,Winter,2380.89,875.68,470.51,20.64
G,2020-02-15,50752,55533,828186,692635.3786,552245,17066,106118,239811,2020,2,Winter,1656.37,692.64,828.37,20.48
G,2020-02-22,41155,53134,847529,997311.3995,521689,21198,94226,228270,2020,2,Winter,1695.06,997.31,782.53,25.44
G,2020-02-29,33170,49669,804310,718683.9945,297253,18257,82159,182096,2020,2,Winter,1608.62,718.68,445.88,21.91
H,2018-01-06,245,342,838,356965.3929,86418,21437,982,54781,2018,1,Winter,1.68,356.97,129.63,25.72
H,2018-01-13,856,260,111,516581.6084,14883,16324,993,53636,2018,1,Winter,0.22,516.58,22.32,19.59
H,2018-01-20,621,301,953,438567.3407,44766,23121,424,50885,2018,1,Winter,1.91,438.57,67.15,27.75
H,2018-01-27,387,845,951,426611.6424,74066,15343,968,62022,2018,1,Winter,1.9,426.61,111.1,18.41
H,2018-02-03,414,1,333,416810.7293,46515,13945,370,53573,2018,2,Winter,0.67,416.81,69.77,16.73
H,2018-02-10,413,275,158,443161.8754,44874,16641,376,52246,2018,2,Winter,0.32,443.16,67.31,19.97
H,2018-02-17,944,376,814,646906.8262,109934,15159,253,73268,2018,2,Winter,1.63,646.91,164.9,18.19
H,2018-02-24,285,311,639,565983.6234,544,14564,820,75806,2018,2,Winter,1.28,565.98,0.82,17.48
H,2018-03-03,630,325,378,432213.8355,11871,15234,367,73274,2018,3,Spring,0.76,432.21,17.81,18.28
H,2018-03-10,881,812,542,481693.5899,61835,15384,543,77425,2018,3,Spring,1.08,481.69,92.75,18.46
H,2018-03-17,642,520,128,475191.0061,7475,14812,117,66919,2018,3,Spring,0.26,475.19,11.21,17.77
H,2018-03-24,491,687,900,432993.8387,60690,18260,997,65618,2018,3,Spring,1.8,432.99,91.04,21.91
H,2018-03-31,284,336,638,436428.1414,43720,16496,501,56295,2018,3,Spring,1.28,436.43,65.58,19.8
H,2018-04-07,239,569,95522,428198.9143,70574,15324,337,48906,2018,4,Spring,191.04,428.2,105.86,18.39
H,2018-04-14,644,779,160146,517573.2172,53553,15444,307,51691,2018,4,Spring,320.29,517.57,80.33,18.53
H,2018-04-21,210,810,152008,420183.1191,39929,19510,436,65918,2018,4,Spring,304.02,420.18,59.89,23.41
H,2018-04-28,988,332,152232,482801.8456,25197,13186,183,54791,2018,4,Spring,304.46,482.8,37.8,15.82
H,2018-05-05,951,45,165215,408286.4066,49453,11460,565,62681,2018,5,Spring,330.43,408.29,74.18,13.75
H,2018-05-12,580,364,225611,354627.6697,48764,14151,667,60925,2018,5,Spring,451.22,354.63,73.15,16.98
H,2018-05-19,744,826,229232,387209.602,5130,13183,976,56834,2018,5,Spring,458.46,387.21,7.7,15.82
H,2018-05-26,43,284,223187,466922.6989,15715,12665,859,52712,2018,5,Spring,446.37,466.92,23.57,15.2
H,2018-06-02,502,806,176646,340899.4676,51172,15924,459,57809,2018,6,Summer,353.29,340.9,76.76,19.11
H,2018-06-09,582,914,175215,384145.1432,83354,15242,924,58353,2018,6,Summer,350.43,384.15,125.03,18.29
H,2018-06-16,990,256,160560,345333.9168,44738,16013,307,55338,2018,6,Summer,321.12,345.33,67.11,19.22
H,2018-06-23,635,86,165255,403427.9542,29345,16466,553,50343,2018,6,Summer,330.51,403.43,44.02,19.76
H,2018-06-30,605,738,197350,380055.2941,38264,17854,176,70373,2018,6,Summer,394.7,380.06,57.4,21.42
H,2018-07-07,72,905,276094,330768.3755,31819,16568,125,43295,2018,7,Summer,552.19,330.77,47.73,19.88
H,2018-07-14,906,646,329194,472991.5266,111024,25893,643,65756,2018,7,Summer,658.39,472.99,166.54,31.07
H,2018-07-21,949,350,252211,359460.0478,96153,12683,605,82776,2018,7,Summer,504.42,359.46,144.23,15.22
H,2018-07-28,986,181,251791,375237.9138,62755,13422,431,57086,2018,7,Summer,503.58,375.24,94.13,16.11
H,2018-08-04,717,857,242849,292610.1843,67497,15208,809,51240,2018,8,Summer,485.7,292.61,101.25,18.25
H,2018-08-11,432,581,288748,365082.0572,81655,17883,573,58087,2018,8,Summer,577.5,365.08,122.48,21.46
H,2018-08-18,898,5,438441,421807.4716,134160,16113,71,70678,2018,8,Summer,876.88,421.81,201.24,19.34
H,2018-08-25,567,978,397364,427685.72,253742,15508,921,79981,2018,8,Summer,794.73,427.69,380.61,18.61
H,2018-09-01,891,413,436820,339018.1641,198578,13817,927,67324,2018,9,Fall,873.64,339.02,297.87,16.58
H,2018-09-08,42,465,382993,354670.9997,231031,11719,775,68750,2018,9,Fall,765.99,354.67,346.55,14.06
H,2018-09-15,457,463,420182,344971.7471,174343,10260,551,70226,2018,9,Fall,840.36,344.97,261.51,12.31
H,2018-09-22,591,277,404997,333995.6279,192671,7180,534,71916,2018,9,Fall,809.99,334.0,289.01,8.62
H,2018-09-29,769,697,483113,295298.6591,178170,8283,649,77090,2018,9,Fall,966.23,295.3,267.26,9.94
H,2018-10-06,205,1087,446019,271029.8175,78837,8270,974,88864,2018,10,Fall,892.04,271.03,118.26,9.92
H,2018-10-13,676,1435,387315,268987.7422,102167,7908,1706,83919,2018,10,Fall,774.63,268.99,153.25,9.49
H,2018-10-20,420,1863,543887,264635.1704,89407,7180,2018,98324,2018,10,Fall,1087.77,264.64,134.11,8.62
H,2018-10-27,793,1862,501963,279233.2973,92051,5962,1908,92196,2018,10,Fall,1003.93,279.23,138.08,7.15
H,2018-11-03,746,1227,497040,274235.6293,138274,6186,1358,122768,2018,11,Fall,994.08,274.24,207.41,7.42
H,2018-11-10,948,4288,880592,569268.9955,193530,6879,3599,188193,2018,11,Fall,1761.18,569.27,290.3,8.25
H,2018-11-17,878,2902,1394712,558559.0853,312953,4379,3739,201343,2018,11,Fall,2789.42,558.56,469.43,5.25
H,2018-11-24,528,2009,1561691,568085.4829,604582,5515,2578,323626,2018,11,Fall,3123.38,568.09,906.87,6.62
H,2018-12-01,1066,1199,957277,702676.5824,110837,7329,2027,239363,2018,12,Winter,1914.55,702.68,166.26,8.79
H,2018-12-08,15494,1585,440280,434588.8945,54192,6753,17113,178956,2018,12,Winter,880.56,434.59,81.29,8.1
H,2018-12-15,12696,2407,307010,360681.831,100665,5510,14620,187494,2018,12,Winter,614.02,360.68,151.0,6.61
H,2018-12-22,5325,3063,288194,351811.1983,45669,5779,7934,102617,2018,12,Winter,576.39,351.81,68.5,6.93
H,2018-12-29,5077,2577,323861,496218.8481,28251,8020,7513,52394,2018,12,Winter,647.72,496.22,42.38,9.62
H,2019-01-05,3592,2576,283753,495545.2055,12489,8941,6216,67668,2019,1,Winter,567.51,495.55,18.73,10.73
H,2019-01-12,5949,2090,267835,371532.9468,34927,14330,7267,50983,2019,1,Winter,535.67,371.53,52.39,17.2
H,2019-01-19,6904,1903,289581,466397.9597,76452,13932,7798,71641,2019,1,Winter,579.16,466.4,114.68,16.72
H,2019-01-26,6932,2862,282885,379166.387,256739,16351,8958,63682,2019,1,Winter,565.77,379.17,385.11,19.62
H,2019-02-02,4571,1502,317815,365046.1557,180465,14254,5721,65744,2019,2,Winter,635.63,365.05,270.7,17.1
H,2019-02-09,5177,2119,265143,366531.3774,87714,14100,7354,61676,2019,2,Winter,530.29,366.53,131.57,16.92
H,2019-02-16,8009,3564,207776,468564.6821,101995,12684,10234,91855,2019,2,Winter,415.55,468.56,152.99,15.22
H,2019-02-23,3109,2100,217618,307969.5129,39616,11686,5034,77445,2019,2,Winter,435.24,307.97,59.42,14.02
H,2019-03-02,83,2213,328689,422667.9873,22172,14867,2148,75120,2019,3,Spring,657.38,422.67,33.26,17.84
H,2019-03-09,196,1441,327340,394308.078,33702,13622,1681,66345,2019,3,Spring,654.68,394.31,50.55,16.35
H,2019-03-16,687,2548,319576,362118.2152,67463,17798,2170,89354,2019,3,Spring,639.15,362.12,101.19,21.36
H,2019-03-23,230,4607,403910,362433.2927,98118,13236,3718,77991,2019,3,Spring,807.82,362.43,147.18,15.88
H,2019-03-30,527,5734,251552,444631.1192,123916,14079,4978,62523,2019,3,Spring,503.1,444.63,185.87,16.89
H,2019-04-06,2390,6275,283485,371767.1264,51255,10757,7383,57033,2019,4,Spring,566.97,371.77,76.88,12.91
H,2019-04-13,1932,5756,408783,361286.1847,95675,10666,7690,62065,2019,4,Spring,817.57,361.29,143.51,12.8
H,2019-04-20,3270,6383,385995,392307.4907,141896,8001,9422,87542,2019,4,Spring,771.99,392.31,212.84,9.6
H,2019-04-27,4893,4086,322865,455215.5447,139685,10466,8344,81431,2019,4,Spring,645.73,455.22,209.53,12.56
H,2019-05-04,6396,5149,371857,324425.3761,77621,7335,10603,77234,2019,5,Spring,743.71,324.43,116.43,8.8
H,2019-05-11,7708,6183,327499,266338.6787,105845,7567,12931,77227,2019,5,Spring,655.0,266.34,158.77,9.08
H,2019-05-18,8163,7824,282241,314480.1722,154462,6542,15519,58332,2019,5,Spring,564.48,314.48,231.69,7.85
H,2019-05-25,8095,6210,383096,305585.1613,186122,7305,14394,73945,2019,5,Spring,766.19,305.59,279.18,8.77
H,2019-06-01,10409,7657,364790,268270.4227,59020,7174,17418,71325,2019,6,Summer,729.58,268.27,88.53,8.61
H,2019-06-08,44166,11407,348059,248803.0692,145523,9035,55780,53676,2019,6,Summer,696.12,248.8,218.28,10.84
H,2019-06-15,29344,11714,249963,267780.3332,174282,9594,40947,78561,2019,6,Summer,499.93,267.78,261.42,11.51
H,2019-06-22,12660,10298,158090,321828.1888,152616,7874,23553,67781,2019,6,Summer,316.18,321.83,228.92,9.45
H,2019-06-29,13696,9228,293932,331459.2748,92218,6302,23104,73754,2019,6,Summer,587.86,331.46,138.33,7.56
H,2019-07-06,12065,10315,379586,308324.668,80608,8476,22039,59951,2019,7,Summer,759.17,308.32,120.91,10.17
H,2019-07-13,11732,16208,465560,194890.7339,190923,11282,28491,84207,2019,7,Summer,931.12,194.89,286.38,13.54
H,2019-07-20,11510,22720,373328,410328.5253,112609,10508,33125,76557,2019,7,Summer,746.66,410.33,168.91,12.61
H,2019-07-27,16430,18980,367901,260614.6126,142801,8548,35634,48616,2019,7,Summer,735.8,260.61,214.2,10.26
H,2019-08-03,32578,23247,175113,204400.7212,52746,7105,55751,60485,2019,8,Summer,350.23,204.4,79.12,8.53
H,2019-08-10,15882,26753,226841,250853.417,66802,8959,42109,44133,2019,8,Summer,453.68,250.85,100.2,10.75
H,2019-08-17,16113,24725,277563,273454.3189,102676,7976,40677,71433,2019,8,Summer,555.13,273.45,154.01,9.57
H,2019-08-24,15922,18669,333465,270933.1079,77689,8194,34416,102248,2019,8,Summer,666.93,270.93,116.53,9.83
H,2019-08-31,15727,11197,226187,294774.6159,79503,8749,25284,71623,2019,8,Summer,452.37,294.77,119.25,10.5
H,2019-09-07,17258,9536,345480,367143.7073,199641,6652,26874,85582,2019,9,Fall,690.96,367.14,299.46,7.98
H,2019-09-14,16308,7766,213298,467230.4144,179439,8095,23524,89146,2019,9,Fall,426.6,467.23,269.16,9.71
H,2019-09-21,17044,7559,210632,473659.691,273792,6607,23395,77198,2019,9,Fall,421.26,473.66,410.69,7.93
H,2019-09-28,20914,9686,388928,279990.7809,730340,7433,29672,75707,2019,9,Fall,777.86,279.99,1095.51,8.92
H,2019-10-05,5671,10164,395734,404908.3958,213825,8954,15090,114893,2019,10,Fall,791.47,404.91,320.74,10.74
H,2019-10-12,4608,6106,333701,431560.0641,252670,6235,10746,102433,2019,10,Fall,667.4,431.56,379.0,7.48
H,2019-10-19,8395,6137,320309,384449.2332,208965,6638,13598,116509,2019,10,Fall,640.62,384.45,313.45,7.97
H,2019-10-26,6353,7010,636352,377272.9425,208736,6963,12436,105678,2019,10,Fall,1272.7,377.27,313.1,8.36
H,2019-11-02,7139,8419,777335,345520.2295,223006,6640,14351,97429,2019,11,Fall,1554.67,345.52,334.51,7.97
H,2019-11-09,6949,10004,1692079,556045.5269,352391,6299,16152,196814,2019,11,Fall,3384.16,556.05,528.59,7.56
H,2019-11-16,8137,15592,1832671,717646.5248,625380,5900,23520,197943,2019,11,Fall,3665.34,717.65,938.07,7.08
H,2019-11-23,5148,13890,1466450,389156.3241,1288154,6769,18905,204399,2019,11,Fall,2932.9,389.16,1932.23,8.12
H,2019-11-30,5422,9666,1545544,717170.319,749088,5858,15005,388875,2019,11,Fall,3091.09,717.17,1123.63,7.03
H,2019-12-07,4949,9035,667021,656795.8743,762174,5530,14057,350312,2019,12,Winter,1334.04,656.8,1143.26,6.64
H,2019-12-14,5196,10213,222687,392745.0444,723619,3920,14481,265962,2019,12,Winter,445.37,392.75,1085.43,4.7
H,2019-12-21,4814,8768,179749,397511.3985,365490,4941,13391,165910,2019,12,Winter,359.5,397.51,548.24,5.93
H,2019-12-28,4261,10419,397284,272418.645,102499,7436,14646,101406,2019,12,Winter,794.57,272.42,153.75,8.92
H,2020-01-04,17040,12520,195266,313723.2313,93994,7613,29790,118867,2020,1,Winter,390.53,313.72,140.99,9.14
H,2020-01-11,5048,15640,184298,416231.5391,129941,8525,20369,83030,2020,1,Winter,368.6,416.23,194.91,10.23
H,2020-01-18,10866,14654,214181,394324.3148,148093,8444,26000,98790,2020,1,Winter,428.36,394.32,222.14,10.13
H,2020-01-25,14346,14179,368242,326553.8937,124579,9034,28173,80834,2020,1,Winter,736.48,326.55,186.87,10.84
H,2020-02-01,18626,15887,397768,1018170.957,41344,8045,33672,68251,2020,2,Winter,795.54,1018.17,62.02,9.65
H,2020-02-08,16275,17112,416264,372815.868,182771,7229,33415,71155,2020,2,Winter,832.53,372.82,274.16,8.67
H,2020-02-15,15934,19431,290663,294581.6116,320299,9803,35512,120622,2020,2,Winter,581.33,294.58,480.45,11.76
H,2020-02-22,12430,18938,308907,424819.5325,301129,10438,31996,108857,2020,2,Winter,617.81,424.82,451.69,12.53
H,2020-02-29,10724,18148,287330,306094.4823,169159,9762,27812,95032,2020,2,Winter,574.66,306.09,253.74,11.71
I,2018-01-06,842,192,957,513421.5453,83201,35192,223,67174,2018,1,Winter,1.91,513.42,124.8,42.23
I,2018-01-13,745,187,438,743243.1377,15905,33371,904,71145,2018,1,Winter,0.88,743.24,23.86,40.05
I,2018-01-20,211,758,155,630645.0709,44422,41428,192,74516,2018,1,Winter,0.31,630.65,66.63,49.71
I,2018-01-27,70,350,633,613396.6231,72299,28378,711,71793,2018,1,Winter,1.27,613.4,108.45,34.05
I,2018-02-03,635,807,487,598999.8962,41923,27872,292,70728,2018,2,Winter,0.97,599.0,62.88,33.45
I,2018-02-10,191,110,693,637747.0546,39964,32988,598,67907,2018,2,Winter,1.39,637.75,59.95,39.59
I,2018-02-17,279,969,649,931049.9276,113872,31130,444,100065,2018,2,Winter,1.3,931.05,170.81,37.36
I,2018-02-24,910,141,757,814496.6159,765,23368,731,98886,2018,2,Winter,1.51,814.5,1.15,28.04
I,2018-03-03,563,745,877,621385.0983,9963,28839,752,88514,2018,3,Spring,1.75,621.39,14.94,34.61
I,2018-03-10,123,743,671,692765.862,77347,30732,837,100457,2018,3,Spring,1.34,692.77,116.02,36.88
I,2018-03-17,909,914,568,682812.4883,10907,34802,385,97977,2018,3,Spring,1.14,682.81,16.36,41.76
I,2018-03-24,499,211,409,622706.4097,70507,32134,886,99526,2018,3,Spring,0.82,622.71,105.76,38.56
I,2018-03-31,831,760,71,627333.3069,36424,30776,429,83337,2018,3,Spring,0.14,627.33,54.64,36.93
I,2018-04-07,211,78,45350,614910.6104,88032,27948,603,71172,2018,4,Spring,90.7,614.91,132.05,33.54
I,2018-04-14,872,435,81517,745043.2074,62918,27983,947,76308,2018,4,Spring,163.03,745.04,94.38,33.58
I,2018-04-21,943,470,76055,604632.9749,45265,38988,45,85278,2018,4,Spring,152.11,604.63,67.9,46.79
I,2018-04-28,98,108,78836,694748.5976,28146,25466,674,80231,2018,4,Spring,157.67,694.75,42.22,30.56
I,2018-05-05,174,3,90937,586645.1185,49656,26988,7,71496,2018,5,Spring,181.87,586.65,74.48,32.39
I,2018-05-12,306,377,116581,510317.6647,36495,26499,97,89317,2018,5,Spring,233.16,510.32,54.74,31.8
I,2018-05-19,320,223,110977,555605.6238,5895,23566,360,71570,2018,5,Spring,221.95,555.61,8.84,28.28
I,2018-05-26,159,581,114053,671628.6501,16317,26912,623,74209,2018,5,Spring,228.11,671.63,24.48,32.29
I,2018-06-02,703,362,87564,490287.3044,54094,29637,469,82087,2018,6,Summer,175.13,490.29,81.14,35.56
I,2018-06-09,32,567,77545,551876.1861,80527,24576,18,72208,2018,6,Summer,155.09,551.88,120.79,29.49
I,2018-06-16,349,267,70777,496422.6517,41909,23368,455,76920,2018,6,Summer,141.55,496.42,62.86,28.04
I,2018-06-23,598,733,76877,579462.2501,28527,30754,610,58669,2018,6,Summer,153.75,579.46,42.79,36.9
I,2018-06-30,11,845,90457,545848.5187,35957,29938,164,74816,2018,6,Summer,180.91,545.85,53.94,35.93
I,2018-07-07,462,395,125033,475868.7144,29906,27381,78,56966,2018,7,Summer,250.07,475.87,44.86,32.86
I,2018-07-14,953,649,144045,680276.013,120793,32893,58,84105,2018,7,Summer,288.09,680.28,181.19,39.47
I,2018-07-21,857,275,117954,517128.4388,108017,28717,538,106031,2018,7,Summer,235.91,517.13,162.03,34.46
I,2018-07-28,428,710,119452,539662.3063,69026,28954,978,85071,2018,7,Summer,238.9,539.66,103.54,34.74
I,2018-08-04,243,372,117346,420188.5047,78482,28889,203,73719,2018,8,Summer,234.69,420.19,117.72,34.67
I,2018-08-11,798,119,125367,524291.4605,96825,25391,527,65031,2018,8,Summer,250.73,524.29,145.24,30.47
I,2018-08-18,646,28,190087,606621.5775,153316,24316,61,97056,2018,8,Summer,380.17,606.62,229.97,29.18
I,2018-08-25,448,350,189105,615444.9835,289173,31049,13,104584,2018,8,Summer,378.21,615.44,433.76,37.26
I,2018-09-01,540,820,203789,487051.5,226533,24337,422,88717,2018,9,Fall,407.58,487.05,339.8,29.2
I,2018-09-08,159,78,198707,510295.9734,244083,22650,302,83527,2018,9,Fall,397.41,510.3,366.12,27.18
I,2018-09-15,376,927,220699,496531.1762,198620,17158,243,101904,2018,9,Fall,441.4,496.53,297.93,20.59
I,2018-09-22,252,242,207446,480792.6113,192991,10538,204,98829,2018,9,Fall,414.89,480.79,289.49,12.65
I,2018-09-29,584,271,257536,424303.3896,187747,12809,619,106546,2018,9,Fall,515.07,424.3,281.62,15.37
I,2018-10-06,88,1064,249148,389199.7475,91489,12513,1119,118505,2018,10,Fall,498.3,389.2,137.23,15.02
I,2018-10-13,458,1425,187717,386440.1993,108860,13931,1818,114778,2018,10,Fall,375.43,386.44,163.29,16.72
I,2018-10-20,683,1750,285516,379666.2718,103072,12874,1576,125551,2018,10,Fall,571.03,379.67,154.61,15.45
I,2018-10-27,186,1826,256967,401501.8825,104546,10955,2204,124269,2018,10,Fall,513.93,401.5,156.82,13.15
I,2018-11-03,853,2077,249754,394230.355,149116,10875,2375,152733,2018,11,Fall,499.51,394.23,223.67,13.05
I,2018-11-10,507,4924,417055,817682.7959,242693,12639,4719,236844,2018,11,Fall,834.11,817.68,364.04,15.17
I,2018-11-17,555,4010,641908,802719.25,291131,9037,3996,259482,2018,11,Fall,1283.82,802.72,436.7,10.84
I,2018-11-24,900,1789,797311,817472.5954,588103,9753,2369,407401,2018,11,Fall,1594.62,817.47,882.15,11.7
I,2018-12-01,2139,1268,552061,1009850.466,126197,11937,3326,338723,2018,12,Winter,1104.12,1009.85,189.3,14.32
I,2018-12-08,14947,2181,220580,624509.4852,64957,12441,16085,253674,2018,12,Winter,441.16,624.51,97.44,14.93
I,2018-12-15,13412,2920,155652,519150.2601,122808,7857,15444,262319,2018,12,Winter,311.3,519.15,184.21,9.43
I,2018-12-22,6849,2777,143626,505846.5249,47739,9473,8782,154344,2018,12,Winter,287.25,505.85,71.61,11.37
I,2018-12-29,5843,2665,149520,713661.4313,32327,13079,8971,76799,2018,12,Winter,299.04,713.66,48.49,15.69
I,2019-01-05,4492,2969,145399,712621.3725,12441,13982,6077,82318,2019,1,Winter,290.8,712.62,18.66,16.78
I,2019-01-12,6826,2781,128259,534373.2299,31510,22092,9030,71474,2019,1,Winter,256.52,534.37,47.26,26.51
I,2019-01-19,6682,2240,140390,669864.5886,77281,24746,9063,89180,2019,1,Winter,280.78,669.86,115.92,29.7
I,2019-01-26,8154,2819,133186,545267.9121,253383,26341,10377,81899,2019,1,Winter,266.37,545.27,380.07,31.61
I,2019-02-02,5677,1808,153922,524611.7226,177664,26640,6857,80479,2019,2,Winter,307.84,524.61,266.5,31.97
I,2019-02-09,7092,2109,147780,526863.6644,101467,23722,9155,79947,2019,2,Winter,295.56,526.86,152.2,28.47
I,2019-02-16,10346,3651,106931,673050.9813,124652,21413,13732,113573,2019,2,Winter,213.86,673.05,186.98,25.7
I,2019-02-23,4077,2511,118791,442338.1706,52441,19995,6767,92219,2019,2,Winter,237.58,442.34,78.66,23.99
I,2019-03-02,90,2829,168104,607160.8684,26268,20533,2968,88853,2019,3,Spring,336.21,607.16,39.4,24.64
I,2019-03-09,506,2204,169870,566884.7642,37933,21349,2811,83042,2019,3,Spring,339.74,566.88,56.9,25.62
I,2019-03-16,300,3101,174900,520947.5184,75680,30698,3429,99108,2019,3,Spring,349.8,520.95,113.52,36.84
I,2019-03-23,330,5608,211375,520592.6126,105461,22593,6393,102201,2019,3,Spring,422.75,520.59,158.19,27.11
I,2019-03-30,154,6665,131311,638682.46,139576,23631,7613,93971,2019,3,Spring,262.62,638.68,209.36,28.36
I,2019-04-06,2751,8047,145767,534592.8811,55155,18492,10367,79012,2019,4,Spring,291.53,534.59,82.73,22.19
I,2019-04-13,2414,6713,209120,519019.1131,111249,18104,8881,83243,2019,4,Spring,418.24,519.02,166.87,21.72
I,2019-04-20,4691,6551,201766,564165.1746,150383,14354,11097,96883,2019,4,Spring,403.53,564.17,225.57,17.22
I,2019-04-27,5369,4837,169504,654994.9989,127000,18751,9963,90160,2019,4,Spring,339.01,654.99,190.5,22.5
I,2019-05-04,7770,6194,200557,466819.4521,87141,11572,13156,83826,2019,5,Spring,401.11,466.82,130.71,13.89
I,2019-05-11,8833,7265,179059,383112.0266,112805,11915,15601,90072,2019,5,Spring,358.12,383.11,169.21,14.3
I,2019-05-18,10106,8901,145272,452573.0503,171462,12705,18540,79880,2019,5,Spring,290.54,452.57,257.19,15.25
I,2019-05-25,10453,7012,194276,440109.2799,189676,10145,16684,85189,2019,5,Spring,388.55,440.11,284.51,12.17
I,2019-06-01,11913,9365,186237,384624.2593,65715,10709,21309,80284,2019,6,Summer,372.47,384.62,98.57,12.85
